,career,zip_code,term,interest_rate,issue_time,record_time,history_time,total_accounts,balance_accounts,balance,level,installment,a_time_diff,b_time_diff,issue_time_yearmonth,issue_time_month,issue_time_day,issue_time_weekday,record_time_yearmonth,record_time_month,record_time_day,record_time_weekday,history_time_yearmonth,history_time_month,history_time_day,history_time_weekday,loan_to_limit_ratio,loan_to_installment_ratio,balance_utilization,balance_accounts_ratio,income_loan_ratio,income_installment_ratio,income_ratio,risk_ratio,total_debt,loan_rate_combo,limit_rate_combo,loan_interest_rate_product,loan_interest_rate_ratio,loan_installment_diff,loan_installment_ratio,loan_term_product,loan_balance_product,loan_balance_diff,loan_balance_ratio,loan_balance_limit_diff,interest_rate_installment_product,interest_rate_installment_ratio,interest_rate_term_product,interest_rate_term_diff,interest_rate_term_ratio,interest_rate_balance_product,interest_rate_balance_ratio,interest_rate_balance_limit_product,interest_rate_balance_limit_ratio,installment_term_product,installment_term_ratio,installment_balance_product,installment_balance_diff,installment_balance_ratio,installment_balance_limit_product,installment_balance_limit_diff,installment_balance_limit_ratio,term_balance_product,term_balance_ratio,term_balance_limit_ratio,balance_balance_limit_diff,title_loan_mean,title_loan_deviation,title_interest_rate_mean,title_interest_rate_deviation,title_interest_rate_deviation_std,title_installment_deviation,title_installment_deviation_std,title_term_deviation,title_balance_deviation,title_balance_deviation_std,title_balance_limit_deviation,title_balance_limit_deviation_std,career_loan_mean,career_loan_deviation,career_loan_deviation_std,career_interest_rate_mean,career_interest_rate_deviation,career_interest_rate_deviation_std,career_installment_deviation,career_installment_deviation_std,career_term_deviation,career_balance_deviation,career_balance_deviation_std,career_balance_limit_deviation,career_balance_limit_deviation_std,zip_province_loan_mean,zip_province_loan_deviation,zip_province_interest_rate_mean,zip_province_interest_rate_deviation,zip_province_interest_rate_deviation_std,zip_province_installment_mean,zip_province_installment_deviation,zip_province_installment_deviation_std,zip_province_term_mean,zip_province_term_deviation,zip_province_term_deviation_std,zip_province_balance_mean,zip_province_balance_deviation,zip_province_balance_deviation_std,zip_province_balance_limit_mean,zip_province_balance_limit_deviation,zip_province_balance_limit_deviation_std,risk_score,zip_province,amount_sum,amount_mean,amount_std,amount_count,amount_min,amount_max,direction_sum,direction_mean,income_outcome_ratio,residence_0,residence_1
44914,10.0,191302,36,6.9,1138840276,1188087531,624502015,19.0,10.0,3102.0,A2,183.44680526120555,-49247255,514338261,200602,2,2,3,200708,8,26,6,198910,10,16,0,0.06322993379453991,32.258623246815624,0.03296458061019543,0.5263157894736842,15.291211561082171,493.35633583424004,16.817857027163374,0.041747899159663863,1477980.0,"(999.999, 9000.0]_(5.249, 11.45]","(16400.0, 6780700.0]_(5.249, 11.45]",41055.0,753.1645569620252,5766.553194738794,32.258623246815624,214200,18456900.0,2848.0,1.9174991943280697,-88150.0,1265.7829563023183,0.03740915973160131,248.4,-29.1,0.1864864864864865,21403.800000000003,0.002223654527876249,649290.0,7.332546944240763e-05,6604.0849894034,4.958021763816366,569051.9899202597,-2918.5531947387944,0.05911917668746553,17262344.37507944,-93916.5531947388,0.001949467117896787,111672.0,0.01160167579761521,0.0003825676666560398,-90998.0,14909.64738018376,-8959.64738018376,12.281859945368762,-5.3818599453687614,-0.4381958408016329,-269.68804925783047,-0.5951606824508817,-5.4472311894710685,-11664.427116960516,-0.7899288720670226,62345.28867783054,1.9633398031965217,12135.82902683519,-6185.82902683519,-0.5097162306058249,15.252801818068614,-8.352801818068613,-0.5476240967199748,-467.2274124880437,-0.7180665834651211,9.100305086856359,-5630.370831206026,-0.6447700103487722,75688.08455974059,4.110820778279338,15004.768786127168,-9054.768786127168,12.826878612716763,-5.926878612716763,-0.46206710078637253,452.0104656674547,-268.56366040624914,-0.5941536331679368,42.346820809248555,-6.346820809248555,-0.1498771498771499,15687.966763005781,-12585.966763005781,-0.8022688314641953,31135.89001447178,62964.10998552822,2.0222357528968296,3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
44460,7.0,291609,36,13.1,1128213889,1187830586,900549636,15.0,7.0,4152.0,B0,350.91823950373134,-59616697,227664253,200510,10,2,6,200708,8,23,3,199807,7,16,3,1.2998375203099612,29.552318784800384,0.5189351331083615,0.4666666666666667,0.36996442649745215,10.934357950376143,11.798194961008768,0.04534615384615384,4904640.0,"(9000.0, 11000.0]_(11.45, 17.5]","(2788.0, 16400.0]_(11.45, 17.5]",136240.0,737.5886524822695,10049.081760496269,29.552318784800384,374400,43180800.0,6248.0,2.5042138213339755,2400.0,4597.028937498881,0.03722455539239279,471.59999999999997,-22.9,0.35405405405405405,54391.2,0.0031543462557187575,104800.0,0.0016372953380827395,12633.056622134329,9.48427674334409,1457012.5304194926,-3801.0817604962685,0.08449752937725291,2807345.916029851,-7649.0817604962685,0.0438592975257757,149472.0,0.008668432458463762,0.0044994375703037125,-3848.0,14208.43621399177,-3808.4362139917703,12.280197922790515,0.8198020772094843,0.06675805083630076,-78.28207888152889,-0.1823905424302623,-5.526161081716637,-9913.250636880266,-0.7048044071740103,-23283.23494687131,-0.7442719714381683,11165.83147735709,-765.8314773570892,-0.06858705318185213,16.081106161841127,-2.9811061618411276,-0.1853794217785215,-328.202746126133,-0.4832758125148125,12.320712694877507,-2454.607182628062,-0.3715382366129473,-5043.907297096053,-0.38668684023988514,13435.165562913908,-3035.1655629139077,12.652781456953642,0.44721854304635755,0.03534547281701272,404.86785515878205,-53.94961565505071,-0.13325240561242535,41.81721854304636,-5.8172185430463585,-0.13911060433295327,13544.320529801325,-9392.320529801325,-0.693450845993756,28915.71238348868,-20915.71238348868,-0.7233338091795337,7,29,28900.07,656.8197727272727,1206.4861470970798,44.0,1.9,4943.12,42.0,0.9545454545454546,1.0077376042604311,0,1
27014,3.0,602007,12,30.55,1184025600,1131580800,1090886400,2.0,2.0,1659.09,A1,879.8207826630961,52444800,93139200,200707,7,10,1,200511,11,10,3,200407,7,27,1,4.07055630936228,10.217742561420009,0.7503799185888738,1.0,0.06120542161982003,0.6254507282790998,1.8835727229140355,0.04073333333333334,3299400.0,"(999.999, 9000.0]_(17.5, 31.3]","(101.999, 2788.0]_(17.5, 31.3]",274950.0,285.26148969889067,8120.179217336904,10.217742561420009,108000,14931810.0,7340.91,5.421392816052142,6790.0,26878.524910357588,0.0346835594723757,366.6,18.55,2.35,50685.199499999995,0.018402616725599216,67515.5,0.013817277250113072,10557.849391957154,67.67852174331509,1459701.8623085162,-779.2692173369038,0.529983785615898,1944403.9296854425,-1330.179217336904,0.39792889310859164,19909.079999999998,0.007228523754736189,0.005427408412483039,-550.9100000000001,9112.063525452251,-112.06352545225127,17.910961821623893,12.639038178376108,0.7056593779970546,44.43403998378551,0.05318978350227771,0.0,-49.780748843079664,-0.02913078644290779,-419.4944783340343,-0.15953426857918823,11631.587651598677,-2631.5876515986765,-0.2262449229135959,14.969253031973539,15.580746968026462,1.0408499966395655,268.45019504627817,0.43909569822899586,-15.684674751929439,-6133.192477949283,-0.7870854907153433,-14156.616980088496,-0.86496904016947,9131.360533664289,-131.3605336642886,17.980154359292584,12.569845640707417,0.6990955355292049,837.4353596003907,42.3854230627054,0.05061336684294173,12.0,0.0,0.0,1701.6239516754576,-42.53395167545773,-0.02499609366310214,2623.479793670493,-413.4797936704931,-0.15760738644454977,2,60,26493.639643816365,220.78033036513636,175.91981756660647,120.0,1.2887659440243668,840.114099713651,71.0,0.5916666666666667,0.0,1,0
34239,6.0,601910,12,18.15,1143158400,1138320000,1067644800,4.0,2.0,1667.54,B1,825.7625554031329,4838400,75513600,200603,3,24,4,200601,1,27,4,200311,11,1,5,4.267425320056899,10.885834077973648,0.7906780464675202,0.5,0.04893456282635263,0.5327527197760303,2.016951528709353,0.0242,1960200.0,"(999.999, 9000.0]_(17.5, 31.3]","(101.999, 2788.0]_(17.5, 31.3]",163350.0,469.9738903394256,8174.237444596867,10.885834077973648,108000,15007860.0,7332.46,5.393937214570823,6892.0,14987.59038056686,0.021953098723913524,217.79999999999998,6.149999999999999,1.396153846153846,30265.851,0.010877773382717825,38260.2,0.00860597439544808,9909.150664837594,63.52019656947176,1376992.0916369401,-841.7774445968671,0.4949012642208954,1740707.4667898042,-1282.2374445968671,0.39154222636469077,20010.48,0.00719191628609443,0.005689900426742532,-440.46000000000004,9112.063525452251,-112.06352545225127,17.910961821623893,0.23903817837610575,0.01334591524211252,-9.624187276177736,-0.011520636831403825,0.0,-41.33074884307962,-0.024186000533428814,-521.4944783340343,-0.19832499464476416,11267.917586460633,-2267.917586460633,-0.20127211341922932,15.966685062545988,2.1833149374540106,0.13674190534236463,153.6978351623933,0.22869499102309276,-12.211920529801326,-4782.956232523915,-0.7414865554696194,-11397.448580906745,-0.8439148475986075,9131.360533664289,-131.3605336642886,17.980154359292584,0.1698456407074147,0.009446283792309842,837.4353596003907,-11.672804197257847,-0.013938752482135339,12.0,0.0,0.0,1701.6239516754576,-34.08395167545768,-0.020030249128720742,2623.479793670493,-515.4797936704931,-0.19648704553172439,8,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
40774,8.0,602207,12,19.45,1131494400,1130371200,1052179200,3.0,2.0,907.02,A4,923.714796900864,1123200,79315200,200511,11,9,2,200510,10,27,3,200305,5,6,1,7.745933384972889,10.814145111027212,0.7025716498838109,0.6666666666666666,0.038294170582941704,0.41416012946212016,0.9808645898603902,0.023339999999999996,2334000.0,"(9000.0, 11000.0]_(17.5, 31.3]","(101.999, 2788.0]_(17.5, 31.3]",194500.0,488.99755501222495,9076.285203099136,10.814145111027212,120000,9070200.0,9092.98,11.012973282526817,8710.0,17966.252799721806,0.021033512240947926,233.39999999999998,7.449999999999999,1.4961538461538462,17641.539,0.02142023303451466,25090.5,0.015065840433772269,11084.57756281037,71.05498437698954,837827.7950850216,16.69479690086405,1.01728463789439,1191592.0880021146,-366.28520309913597,0.7155033283507855,10884.24,0.01321556793903218,0.009295120061967466,-382.98,9112.063525452251,887.9364745477487,17.910961821623893,1.5390381783761065,0.0859271653696468,88.32805422155343,0.10573312899156329,0.0,-801.8507488430796,-0.4692284360218229,-1339.4944783340343,-0.5094114056412457,11332.349766102914,-1332.3497661029141,-0.11757047687393224,15.799424253328535,3.650575746671464,0.23105751754861453,252.52888157155587,0.3762428200652215,-12.306585102554877,-5947.312878733357,-0.8676720235146191,-12266.173285198556,-0.9048404020175443,9131.360533664289,868.6394663357114,17.980154359292584,1.4698456407074154,0.0817482214744037,837.4353596003907,86.27943730047332,0.10302817562139284,12.0,0.0,0.0,1701.6239516754576,-794.6039516754577,-0.46696801070123195,2623.479793670493,-1333.479793670493,-0.5082866644857327,5,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
6993,3.0,121089,36,14.95,1101947533,1109723893,929579198,26.0,14.0,6768.0,B1,263.2704470840608,-7776360,172368335,200412,12,2,3,200503,3,2,2,199906,6,17,3,0.5937036169049293,28.758418067013544,0.5287086946332318,0.5384615384615384,0.7935797921326141,22.82510233950338,25.610128089151008,0.07081578947368421,4090320.0,"(999.999, 9000.0]_(11.45, 17.5]","(2788.0, 16400.0]_(11.45, 17.5]",113620.0,476.4890282131662,7336.729552915939,28.758418067013544,273600,51436800.0,832.0,1.1227655488255281,-5200.0,3935.8931839067086,0.05657083553971743,538.1999999999999,-21.05,0.40405405405405403,101181.59999999999,0.0022085980203870583,191360.0,0.0011678775095695648,9477.736095026188,7.115417488758399,1781814.3858649232,-6504.729552915939,0.038893551053931275,3369861.7226759777,-12536.72955291594,0.020566396928682194,243648.0,0.005318363126015659,0.002812280290602297,-6032.0,14909.64738018376,-7309.64738018376,12.281859945368762,2.6681400546312375,0.2172423449297953,-189.86440743497525,-0.41900199364822666,-5.4472311894710685,-7998.427116960516,-0.5416629936007765,-18954.711322169456,-0.596910207429166,11631.587651598677,-4031.5876515986765,-0.3466068237937032,14.969253031973539,-0.019253031973539336,-0.0012861718572340164,-348.10014053275717,-0.5693766556380891,8.315325248070561,-1024.282477949283,-0.13144832478132215,-3566.6169800884963,-0.21792023265575383,14669.042437431992,-7069.042437431992,12.40500544069641,2.544994559303589,0.20515868142664148,449.56226881483747,-186.2918217307767,-0.41438491317763426,40.96191512513602,-4.9619151251360165,-0.12113484220592921,15323.734494015234,-8555.734494015234,-0.5583322066404062,30572.210065645515,-17772.210065645515,-0.5813191139104605,8,12,49752.020000000004,487.76490196078436,851.2635548997063,102.0,0.0,3802.33,96.0,0.9411764705882353,0.0,0,1
49727,9.0,601104,12,19.1,1139443200,1141603200,1067817600,3.0,2.0,1613.02,A5,829.8387955982921,-2160000,71625600,200602,2,9,3,200603,3,6,0,200311,11,3,0,3.329633740288568,10.832426275327027,0.5967517573066963,0.6666666666666666,0.12098433507388068,1.3106995072561807,1.9414355811808888,0.02546666666666667,2062800.0,"(999.999, 9000.0]_(17.5, 31.3]","(101.999, 2788.0]_(17.5, 31.3]",171900.0,447.76119402985074,8170.161204401707,10.832426275327027,108000,14517180.0,7386.98,5.5761390813001075,6298.0,15849.920995927381,0.022988815762082913,229.20000000000002,7.100000000000001,1.4692307692307693,30808.682,0.011833806272536896,51608.200000000004,0.007066222715501295,9958.065547179505,63.83375350756093,1338546.574075957,-783.1812044017079,0.5141440599238498,2242224.4257065854,-1872.161204401708,0.3070065836471669,19356.239999999998,0.0074348521084001435,0.004439511653718091,-1088.98,9051.112288135593,-51.11228813559319,18.09610699152542,1.0038930084745807,0.05547563401038209,-0.6997199010965005,-0.0008424894066180313,0.0,37.701443326271146,0.02393258377269256,254.71742584745743,0.10408173887956616,10858.280381254965,-1858.2803812549646,-0.171139472919025,16.241163621922162,2.8588363780778394,0.17602411037956728,133.15751711845223,0.1911311832707809,-10.150913423351867,-4596.799364575059,-0.7402468726865488,-10392.800079649542,-0.7936585527411646,9131.360533664289,-131.3605336642886,17.980154359292584,1.1198456407074175,0.062282315175378564,837.4353596003907,-7.596564002098603,-0.009071224321986534,12.0,0.0,0.0,1701.6239516754576,-88.60395167545767,-0.05207023066889497,2623.479793670493,78.52020632950689,0.029929792681821953,6,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
11233,10.0,171204,36,8.2,1138838560,1156982410,856052173,23.0,10.0,8356.0,A3,326.8585981818285,-18143850,282786387,200602,2,2,3,200608,8,31,3,199702,2,16,6,0.43512823731224637,31.72099209132902,0.34960880297895486,0.43478260869565216,1.4944716854148639,47.41068279496329,25.486597107225506,0.028384615384615383,3070079.9999999995,"(9000.0, 11000.0]_(5.249, 11.45]","(16400.0, 6780700.0]_(5.249, 11.45]",85279.99999999999,1130.4347826086957,10073.141401818171,31.72099209132902,374400,86902400.0,2044.0,1.24446571736269,-13500.0,2680.2405050909933,0.02501078222585557,295.2,-27.8,0.2216216216216216,68519.2,0.0009812133540744285,195979.99999999997,0.00034308187941927115,11766.909534545826,8.834016167076445,2731230.4464073586,-8029.141401818171,0.039111953832933886,7811920.4965457,-23573.14140181817,0.013675519776654889,300816.0,0.004307765944717004,0.0015062131291577758,-15544.0,14137.877614252517,-3737.8776142525167,12.546214175058095,-4.346214175058096,-0.3464163862034478,-101.51468519873299,-0.23697716252894468,-5.553834237025562,-5379.921378776142,-0.3916680381622487,-5619.754768392369,-0.19037267797392404,12135.82902683519,-1735.8290268351902,-0.14303341147908902,15.252801818068614,-7.052801818068614,-0.46239385407301353,-323.81561956742075,-0.4976616726685946,9.100305086856359,-376.3708312060262,-0.04310064683247604,5488.084559740582,0.2980724399668032,14340.068027210884,-3940.068027210884,12.672925170068028,-4.472925170068029,-0.3529512807850043,427.52391368540515,-100.66531550357666,-0.23546125089426356,42.563265306122446,-6.563265306122446,-0.1542002301495972,13949.059863945578,-5593.059863945578,-0.40096321318414263,31142.407660738714,-7242.407660738714,-0.23255773091266896,4,17,35152.99,676.0190384615385,1132.2246745101634,52.0,8.32,4131.57,48.0,0.9230769230769231,0.0,1,0
11875,10.0,602008,12,14.65,1169596800,1144281600,1078099200,8.0,4.0,2564.75,C3,810.8391638835458,25315200,91497600,200701,1,24,2,200604,4,6,3,200403,3,1,0,2.176541717049577,11.08593967916902,0.6202539298669891,0.5,0.17434173980668816,1.9329567601706648,3.1591848657943045,0.019533333333333333,1582200.0,"(999.999, 9000.0]_(11.45, 17.5]","(2788.0, 16400.0]_(11.45, 17.5]",131850.0,575.0798722044728,8189.160836116454,11.08593967916902,108000,23082750.0,6435.25,3.5077462730195847,4866.0,11878.793750893947,0.018045446255536238,175.8,2.6500000000000004,1.126923076923077,37573.5875,0.005709831433304102,60563.1,0.003542926239419589,9730.06996660255,62.37224337565737,2079599.7455703241,-1753.9108361164542,0.31602422834786936,3352009.103494578,-3323.1608361164544,0.19609169622334843,30777.0,0.00467699503069278,0.002902055622732769,-1569.25,9051.112288135593,-51.11228813559319,18.09610699152542,-3.4461069915254203,-0.19043361056271743,-19.69935161584283,-0.023718769507032368,0.0,989.4314433262712,0.6280834051846929,1686.7174258474574,0.6892205434967159,12135.82902683519,-3135.8290268351902,-0.2583942983953655,15.252801818068614,-0.6028018180686132,-0.03952072709385947,160.16494613429654,0.2461522859908665,-14.899694913143641,-6167.620831206026,-0.7062939664867871,-14277.915440259418,-0.7754714867438174,9131.360533664289,-131.3605336642886,17.980154359292584,-3.3301543592925835,-0.18521277919794266,837.4353596003907,-26.59619571684493,-0.03175910285127698,12.0,0.0,0.0,1701.6239516754576,863.1260483245424,0.5072366591188898,2623.479793670493,1510.520206329507,0.5757697124154892,16,60,3583.964758497581,238.93098389983874,175.5796242159619,15.0,59.951942116830686,731.2341328156856,10.0,0.6666666666666666,0.5839659587778002,0,1
47950,7.0,461968,36,6.45,1167699418,1178064569,748139210,33.0,15.0,11015.0,A1,338.4200628123625,-10365151,419560208,200701,1,2,1,200705,5,2,2,199309,9,16,3,0.20653819554774677,32.55552988954762,0.20588400216818378,0.45454545454545453,3.8444484662021536,125.1693834712607,32.45241282654906,0.021013574660633486,2565810.0,"(11000.0, 33050.0]_(5.249, 11.45]","(16400.0, 6780700.0]_(5.249, 11.45]",71272.5,1483.221476510067,10711.579937187638,32.55552988954762,397800,121715750.0,35.0,1.0030864197530864,-42450.0,2182.8094051397384,0.019003001609735944,232.20000000000002,-29.55,0.17432432432432432,71046.75,0.0005855119825708061,345075.0,0.00012055849423375264,12183.122261245051,9.146488184117906,3727696.9918781733,-10676.579937187638,0.03072077549131831,18105473.360461395,-53161.579937187635,0.006325490417232622,396540.0,0.0032679738562091504,0.0006728846189790845,-42485.0,15695.833333333334,-4645.833333333334,12.214772727272727,-5.764772727272727,-0.471950879151549,-123.68090426349096,-0.26764909202881815,-6.9090909090909065,-4976.621212121212,-0.3112017941213533,22771.75572519084,0.7410692105132409,11165.83147735709,-115.83147735708917,-0.010373744005717883,16.081106161841127,-9.631106161841128,-0.5989081885856079,-340.7009228175018,-0.5016792736886373,12.320712694877507,4408.392817371938,0.6672703091783202,40456.092702903945,3.1015317558957682,14715.938303341902,-3665.9383033419017,12.572493573264781,-6.122493573264781,-0.4869752796123254,443.93072634656005,-105.51066353419753,-0.23767371184807182,42.10796915167095,-6.10796915167095,-0.14505494505494504,15752.982005141388,-4737.982005141388,-0.3007673089193542,32312.467532467534,21187.532467532466,0.6557076597831242,2,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
12922,10.0,311685,60,15.5,1183422195,1237856114,811297973,21.0,12.0,17861.0,B2,553.2233948332845,-54433919,372124222,200707,7,3,1,200903,3,24,1,199509,9,17,6,0.4903946610946462,41.49951123394676,0.38082343660049894,0.5714285714285714,1.2625103256380157,52.39583942272087,32.22707696302274,0.04043478260869565,21390000.0,"(11000.0, 33050.0]_(11.45, 17.5]","(16400.0, 6780700.0]_(11.45, 17.5]",356500.0,1393.939393939394,22446.776605166717,41.49951123394676,1380000,410803000.0,5139.0,1.2876497592654799,-23900.0,8574.96261991591,0.027967061918529337,930.0,-44.5,0.2540983606557377,276845.5,0.0008677639682006494,726950.0,0.0003304833585637833,33193.40368999707,9.069235980873517,9881123.055117294,-17307.776605166717,0.03097208570335262,25946177.217681043,-46346.77660516671,0.011795556487778181,1071660.0,0.003359086328518643,0.001279290420246903,-29039.0,14909.64738018376,8090.35261981624,12.281859945368762,3.218140054631238,0.26202383588038985,100.08854031424846,0.22088025080410975,18.55276881052893,3094.5728830394837,0.20956815474239532,15145.288677830544,0.47694619309157144,12135.82902683519,10864.17097316481,0.8952145707673993,15.252801818068614,0.24719818193138643,0.01620673925223057,-97.45082291596475,-0.14976899384926826,33.10030508685636,9128.629168793974,1.0453780932174659,28488.084559740582,1.5472634909808816,13298.532863849765,9701.467136150235,12.68855633802817,2.811443661971831,0.22157317090091713,407.07614330225897,146.14725153102552,0.35901698966060364,41.070422535211264,18.929577464788736,0.4609053497942388,12937.718896713615,4923.281103286385,0.38053702840436393,28714.537963507944,18185.462036492056,0.6333189849547002,9,31,81905.29000000001,758.3823148148149,1747.7468838770872,108.0,1.88,8053.18,102.0,0.9444444444444444,1.0459845073967393,0,1
13885,2.0,231391,36,7.9,1078187809,1119658541,745462472,19.0,10.0,3660.0,A2,186.17701120917326,-41470732,332725337,200403,3,2,1,200506,6,25,5,199308,8,16,0,0.3287111209325452,31.788091718970666,0.20219877354842275,0.5263157894736842,2.426482944043018,77.14622595326662,19.553683309484477,0.0477983193277311,1692180.0,"(999.999, 9000.0]_(5.249, 11.45]","(16400.0, 6780700.0]_(5.249, 11.45]",47005.0,668.5393258426966,5763.8229887908265,31.788091718970666,214200,21777000.0,2290.0,1.6252390057361377,-12150.0,1470.7983885524689,0.04220603774451567,284.40000000000003,-28.1,0.21351351351351353,28914.0,0.0021578803605572247,142990.0,0.00043643997569195074,6702.3724035302375,5.03181111376144,681407.8610255742,-3473.822988790827,0.05085414127538193,3369803.902886036,-17913.822988790827,0.01028545446158628,131760.0,0.009833378858235455,0.0019888403955582563,-14440.0,13886.444585784704,-7936.444585784704,13.221839720146287,-5.321839720146286,-0.402503723595842,-237.5182585580048,-0.5605874681785376,-5.689934806805532,-10429.51550325966,-0.7402323735579661,-13690.307101727449,-0.43064406574995096,11673.722531109346,-5723.722531109346,-0.49030825564477626,14.786364839819962,-6.8863648398199615,-0.4657239906102445,-412.9387108710096,-0.6892469946160815,7.63780778395552,-4318.54598623246,-0.5412697994953484,974.3768924302785,0.05689585052234349,14217.435515873016,-8267.435515873016,12.754613095238096,-4.854613095238095,-0.38061625695651663,436.8805745512807,-250.70356334210743,-0.5738491888763987,41.095238095238095,-5.095238095238095,-0.12398609501738123,13973.134424603175,-10313.134424603175,-0.7380687905245039,31860.969515242377,-13760.969515242377,-0.4319068039865859,3,23,100949.91,1506.7150746268658,3784.68362318012,67.0,2.13,14393.04,61.0,0.9104477611940298,0.0,0,1
38541,10.0,602410,12,20.85,1171584000,1099612800,1014940800,5.0,2.0,1656.07,A2,837.3761840777227,71971200,156643200,200702,2,16,4,200411,11,5,4,200203,3,1,4,3.2074126870990733,10.735037768159746,0.5901888809693514,0.4,0.1276447061437618,1.3704229936635308,1.97533044407959,0.027800000000000002,2251800.0,"(999.999, 9000.0]_(17.5, 31.3]","(2788.0, 16400.0]_(17.5, 31.3]",187650.0,411.89931350114415,8162.623815922278,10.735037768159746,108000,14904630.0,7343.93,5.431273271497282,6195.0,17459.29343802052,0.024869504162903414,250.20000000000002,8.850000000000001,1.603846153846154,34529.0595,0.01258244974563537,58484.25000000001,0.007430506058446187,10048.514208932673,64.41355262136328,1386753.577165594,-818.6938159222773,0.5053354318633025,2348840.196338012,-1967.6238159222773,0.29842344407616633,19872.84,0.007241697695329709,0.0042765502494654314,-1148.93,9112.063525452251,-112.06352545225127,17.910961821623893,2.9390381783761086,0.16409158858391457,1.9894413984120547,0.0023814615396353786,0.0,-52.800748843079646,-0.03089803537150262,175.50552166596572,0.06674496680333801,12135.82902683519,-3135.8290268351902,-0.2583942983953655,15.252801818068614,5.597198181931388,0.36696196860703284,186.70196632847342,0.28693616749453393,-14.899694913143641,-7076.3008312060265,-0.810352763068437,-15606.915440259418,-0.8476530044306744,9131.360533664289,-131.3605336642886,17.980154359292584,2.8698456407074175,0.15961184667050488,837.4353596003907,-0.059175522668056146,-7.066279443501604e-05,12.0,0.0,0.0,1701.6239516754576,-45.55395167545771,-0.02677086886947275,2623.479793670493,181.5202063295069,0.06919062489730221,3,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
11704,,601604,12,18.2,1178064000,1110153600,1034726400,1.0,1.0,785.18,A5,734.2016198309556,67910400,143337600,200705,5,2,2,200503,3,7,0,200210,10,16,2,5.551700208188758,10.88136884388181,0.544885496183206,1.0,0.08184226971628547,0.8906672432938361,1.06797914860489,0.027299999999999998,1747200.0,"(999.999, 9000.0]_(17.5, 31.3]","(101.999, 2788.0]_(17.5, 31.3]",145600.0,416.6666666666667,7265.798380169044,10.88136884388181,96000,6281440.0,7214.82,10.175786715510444,6560.0,13362.469480923392,0.02475511411983112,218.39999999999998,6.199999999999999,1.4,14290.275999999998,0.02314991477778626,26208.0,0.012630117973629423,8810.419437971466,56.47704767930428,576480.4278588697,-50.978380169044385,0.9338848861977608,1057250.332556576,-705.7983801690444,0.5095084107085049,9422.16,0.015263680073265666,0.008327550312283136,-654.82,9051.112288135593,-1051.1122881355932,18.09610699152542,0.10389300847457861,0.005741180051777583,-96.33689566843304,-0.11599329094389718,0.0,-790.1385566737289,-0.5015738266564316,-1007.2825741525426,-0.41159226351348066,,,,,,,,,,,,,,9131.360533664289,-1131.3605336642886,17.980154359292584,0.2198456407074154,0.012227127549313491,837.4353596003907,-103.23373976943515,-0.12327368146801976,12.0,0.0,0.0,1701.6239516754576,-916.4439516754577,-0.5385701998218267,2623.479793670493,-1183.479793670493,-0.4511106952398876,6,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
48719,10.0,602808,12,6.699999999999999,1136419200,1148256000,1068681600,4.0,4.0,3079.63,A0,863.8850760240801,-11836800,67737600,200601,1,5,3,200605,5,22,0,200311,11,13,3,2.8546959748786755,11.562229800484591,0.8791407365115615,1.0,0.04223277672232776,0.4883539000830675,3.560738976046636,0.008039999999999999,804000.0,"(9000.0, 11000.0]_(5.249, 11.45]","(2788.0, 16400.0]_(5.249, 11.45]",67000.0,1298.7012987012988,9136.11492397592,11.562229800484591,120000,30796300.0,6920.37,3.246089273947212,6498.0,5788.030009361336,0.007746693966324675,80.39999999999999,-5.300000000000001,0.5153846153846153,20633.520999999997,0.0021748798135446316,23463.399999999998,0.0019126463031687124,10366.620912288961,66.45269815569847,2660446.396676038,-2215.74492397592,0.28042480792048385,3025325.5362363285,-2638.1149239759197,0.24661292492837,36955.56,0.0038953071287366543,0.0034256351698544107,-422.3699999999999,9371.924746743849,628.075253256151,18.251429088277856,-11.551429088277857,-0.6329054581099551,3.319184454500828,0.0038569788635789337,0.0,1252.2731729377715,0.6852920865767651,674.3950795947903,0.23850399846458967,12135.82902683519,-2135.8290268351902,-0.17599366488373944,15.252801818068614,-8.552801818068614,-0.5607364417425843,213.2108582748309,0.32767681961081807,-14.899694913143641,-5652.740831206026,-0.6473317430594421,-14909.915440259418,-0.8097970843195086,9131.360533664289,868.6394663357114,17.980154359292584,-11.280154359292585,-0.6273669365615165,837.4353596003907,26.449716423689438,0.03158418870241014,12.0,0.0,0.0,1701.6239516754576,1378.0060483245425,0.8098182015877987,2623.479793670493,878.5202063295069,0.33486829532632884,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
